HitRate@10_rel2,HitRate@5_rel1plus,HitRate@5_rel2,Judged@10,Judged@20,Judged@30,Judged@5,MRR@10_rel1plus,MRR@10_rel2,Precision@5_rel1plus,Precision@5_rel2,confidence_intervals,estimate_warning,graded_nDCG@10,pooled_Recall@10_rel1plus,pooled_Recall@10_rel2,pooled_Recall@20_rel1plus,pooled_Recall@20_rel2,pooled_Recall@5_rel1plus,pooled_Recall@5_rel2,query_count,retriever,slice_name,slice_value,source_field
0.48066298342541436,0.5359116022099447,0.4143646408839779,1.0,1.0,1.0,1.0,0.4094580373585899,0.3191418924844339,0.1834254143646409,0.11602209944751381,"{'graded_nDCG@10': {'mean': 0.22752089547371696, 'ci95_lower': 0.19246664249588524, 'ci95_upper': 0.26396310712876186, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 181}, 'MRR@10_rel2': {'mean': 0.3191418924844339, 'ci95_lower': 0.26061469569411555, 'ci95_upper': 0.379641486889415, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 181}, 'pooled_Recall@10_rel2': {'mean': 0.36254932912391474, 'ci95_lower': 0.3011947513812155, 'ci95_upper': 0.42440377532228357, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 181}, 'HitRate@5_rel2': {'mean': 0.4143646408839779, 'ci95_lower': 0.3425414364640884, 'ci95_upper': 0.4861878453038674, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 181}}",,0.22752089547371696,0.11898492559264999,0.36254932912391474,0.15839095486849525,0.4280189423835833,0.08936780194881473,0.2941725861615364,181,dense,case_flag,non-documented-error,has_documented_error
0.48598130841121495,0.5233644859813084,0.4252336448598131,1.0,1.0,1.0,1.0,0.4180518469069871,0.3427662809672155,0.17570093457943925,0.11308411214953272,"{'graded_nDCG@10': {'mean': 0.23042113368137995, 'ci95_lower': 0.19741995335881177, 'ci95_upper': 0.2647260840290737, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 214}, 'MRR@10_rel2': {'mean': 0.3427662809672155, 'ci95_lower': 0.28603944147752564, 'ci95_upper': 0.4011608997181427, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 214}, 'pooled_Recall@10_rel2': {'mean': 0.3743769470404984, 'ci95_lower': 0.3176791277258567, 'ci95_upper': 0.4323228193146417, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 214}, 'HitRate@5_rel2': {'mean': 0.4252336448598131, 'ci95_lower': 0.3598130841121495, 'ci95_upper': 0.49065420560747663, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 214}}",,0.23042113368137995,0.11348082874564408,0.3743769470404984,0.1505690063902654,0.4367601246105919,0.08804898044170163,0.31853582554517135,214,dense,case_flag,plausible-but-wrong,plausible_but_wrong
0.6944444444444444,0.75,0.6388888888888888,1.0,1.0,1.0,1.0,0.5699074074074074,0.47202380952380957,0.26666666666666666,0.16111111111111112,"{'graded_nDCG@10': {'mean': 0.2955757140138476, 'ci95_lower': 0.22536610363381, 'ci95_upper': 0.36645728212818934, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 36}, 'MRR@10_rel2': {'mean': 0.47202380952380957, 'ci95_lower': 0.3296246693121694, 'ci95_upper': 0.619973544973545, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 36}, 'pooled_Recall@10_rel2': {'mean': 0.46216931216931223, 'ci95_lower': 0.3363756613756614, 'ci95_upper': 0.5919361772486772, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 36}, 'HitRate@5_rel2': {'mean': 0.6388888888888888, 'ci95_lower': 0.4722222222222222, 'ci95_upper': 0.7777777777777778, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 36}}",,0.2955757140138476,0.1214737271299185,0.46216931216931223,0.16304749297239363,0.5380952380952381,0.08306448755485073,0.385515873015873,36,dense,case_flag,non-plausible-but-wrong,plausible_but_wrong
0.62,0.64,0.48,1.0,1.0,1.0,1.0,0.5138015873015873,0.37535714285714283,0.188,0.11600000000000002,"{'graded_nDCG@10': {'mean': 0.2682822065458198, 'ci95_lower': 0.20548015498245842, 'ci95_upper': 0.3366770520656455, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'MRR@10_rel2': {'mean': 0.37535714285714283, 'ci95_lower': 0.26582420634920634, 'ci95_upper': 0.49361527777777775, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'pooled_Recall@10_rel2': {'mean': 0.48533333333333334, 'ci95_lower': 0.36731666666666685, 'ci95_upper': 0.6026666666666667, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'HitRate@5_rel2': {'mean': 0.48, 'ci95_lower': 0.34, 'ci95_upper': 0.62, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}}",,0.2682822065458198,0.1345399278187002,0.48533333333333334,0.17819759382419229,0.5353333333333333,0.09348363266457894,0.3746666666666667,50,hybrid,dialect,postgresql,dialect
0.68,0.72,0.62,1.0,1.0,1.0,1.0,0.6153015873015873,0.507888888888889,0.35600000000000004,0.21600000000000003,"{'graded_nDCG@10': {'mean': 0.3844606541016802, 'ci95_lower': 0.3069855598537894, 'ci95_upper': 0.46175023497812745, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'MRR@10_rel2': {'mean': 0.507888888888889, 'ci95_lower': 0.38416666666666666, 'ci95_upper': 0.6333333333333333, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'pooled_Recall@10_rel2': {'mean': 0.5408095238095239, 'ci95_lower': 0.4193321428571428, 'ci95_upper': 0.6602869047619047, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'HitRate@5_rel2': {'mean': 0.62, 'ci95_lower': 0.48, 'ci95_upper': 0.76, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}}",,0.3844606541016802,0.18715237416674238,0.5408095238095239,0.2411120386985618,0.6024761904761905,0.13474041624162655,0.4460952380952381,50,hybrid,dialect,mysql,dialect
0.38,0.44,0.32,1.0,1.0,1.0,1.0,0.29669047619047617,0.2112142857142857,0.16,0.08800000000000001,"{'graded_nDCG@10': {'mean': 0.1732258349441225, 'ci95_lower': 0.11045874340781246, 'ci95_upper': 0.24038818749062021, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'MRR@10_rel2': {'mean': 0.2112142857142857, 'ci95_lower': 0.1191904761904762, 'ci95_upper': 0.30985773809523803, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'pooled_Recall@10_rel2': {'mean': 0.2866666666666667, 'ci95_lower': 0.18333333333333332, 'ci95_upper': 0.39666666666666667, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'HitRate@5_rel2': {'mean': 0.32, 'ci95_lower': 0.2, 'ci95_upper': 0.46, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}}",,0.1732258349441225,0.11096170756525447,0.2866666666666667,0.14855503700469375,0.3516666666666666,0.08044939912617258,0.21833333333333332,50,hybrid,dialect,sqlite,dialect
0.72,0.82,0.66,1.0,1.0,1.0,1.0,0.6886666666666666,0.5406666666666667,0.264,0.16400000000000003,"{'graded_nDCG@10': {'mean': 0.3636584075954493, 'ci95_lower': 0.29905412474148924, 'ci95_upper': 0.4277159668644931, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'MRR@10_rel2': {'mean': 0.5406666666666667, 'ci95_lower': 0.418, 'ci95_upper': 0.664, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'pooled_Recall@10_rel2': {'mean': 0.5566666666666666, 'ci95_lower': 0.4432916666666671, 'ci95_upper': 0.67, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'HitRate@5_rel2': {'mean': 0.66, 'ci95_lower': 0.52, 'ci95_upper': 0.78, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}}",,0.3636584075954493,0.19956668081749218,0.5566666666666666,0.23283941070198677,0.6166666666666667,0.13852273620001815,0.45833333333333337,50,hybrid,dialect,mariadb,dialect
0.74,0.76,0.64,1.0,1.0,1.0,1.0,0.6338571428571429,0.5245793650793651,0.24,0.14800000000000002,"{'graded_nDCG@10': {'mean': 0.34528928004213383, 'ci95_lower': 0.283081982001657, 'ci95_upper': 0.4079358178942227, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'MRR@10_rel2': {'mean': 0.5245793650793651, 'ci95_lower': 0.40493313492063493, 'ci95_upper': 0.6443839285714286, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'pooled_Recall@10_rel2': {'mean': 0.6313333333333333, 'ci95_lower': 0.5133333333333333, 'ci95_upper': 0.7446833333333331, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}, 'HitRate@5_rel2': {'mean': 0.64, 'ci95_lower': 0.5, 'ci95_upper': 0.76, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 50}}",,0.34528928004213383,0.14701211361737676,0.6313333333333333,0.1709286838892102,0.6763333333333335,0.10916407276933592,0.514,50,hybrid,dialect,duckdb,dialect
0.52,0.56,0.48,1.0,1.0,1.0,1.0,0.48,0.405,0.22400000000000003,0.14400000000000002,"{'graded_nDCG@10': {'mean': 0.2909531489089022, 'ci95_lower': 0.1787980229641401, 'ci95_upper': 0.4022721094528251, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.405, 'ci95_lower': 0.23, 'ci95_upper': 0.58, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.446, 'ci95_lower': 0.27, 'ci95_upper': 0.624, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.48, 'ci95_lower': 0.28, 'ci95_upper': 0.68, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.2909531489089022,0.16787046287046287,0.446,0.21086396936396937,0.486,0.12418648018648018,0.33333333333333337,25,hybrid,error_category,aggregation_or_grouping,error_category
0.68,0.68,0.56,1.0,1.0,1.0,1.0,0.586,0.47577777777777774,0.256,0.17600000000000002,"{'graded_nDCG@10': {'mean': 0.3314957571656245, 'ci95_lower': 0.22842234947528364, 'ci95_upper': 0.438917722773844, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.47577777777777774, 'ci95_lower': 0.3059944444444445, 'ci95_upper': 0.6524555555555553, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.5253333333333333, 'ci95_lower': 0.3586666666666667, 'ci95_upper': 0.692033333333333, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.56, 'ci95_lower': 0.36, 'ci95_upper': 0.76, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.3314957571656245,0.1913200459671048,0.5253333333333333,0.25740314587373414,0.5720000000000001,0.13908195072900956,0.3853333333333333,25,hybrid,error_category,date_time_semantics,error_category
0.48,0.6,0.44,1.0,1.0,1.0,1.0,0.4448253968253968,0.31038095238095237,0.17600000000000002,0.10400000000000001,"{'graded_nDCG@10': {'mean': 0.23705019321232562, 'ci95_lower': 0.14465442353457247, 'ci95_upper': 0.3409287690202045, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.31038095238095237, 'ci95_lower': 0.15704761904761905, 'ci95_upper': 0.48133333333333334, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.32, 'ci95_lower': 0.1732500000000007, 'ci95_upper': 0.48, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.44, 'ci95_lower': 0.24, 'ci95_upper': 0.64, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.23705019321232562,0.14240372493004072,0.32,0.17241202949097686,0.4,0.10555672105672105,0.28,25,hybrid,error_category,dialect_incompatibility,error_category
0.48,0.68,0.44,1.0,1.0,1.0,1.0,0.5163809523809524,0.348,0.22400000000000003,0.09600000000000002,"{'graded_nDCG@10': {'mean': 0.2570458118456233, 'ci95_lower': 0.16280332760345664, 'ci95_upper': 0.3579650771966437, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.348, 'ci95_lower': 0.18266666666666664, 'ci95_upper': 0.5266666666666666, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.37333333333333335, 'ci95_lower': 0.21333333333333332, 'ci95_upper': 0.5466666666666666, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.44, 'ci95_lower': 0.24, 'ci95_upper': 0.64, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.2570458118456233,0.14421449361723962,0.37333333333333335,0.1790852292888906,0.44,0.09206244276953658,0.35333333333333333,25,hybrid,error_category,function_or_operator_incompatibility,error_category
0.52,0.68,0.44,1.0,1.0,1.0,1.0,0.5713333333333334,0.322047619047619,0.21600000000000003,0.10400000000000001,"{'graded_nDCG@10': {'mean': 0.2672186776924916, 'ci95_lower': 0.18554197564779923, 'ci95_upper': 0.3547444098813013, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.322047619047619, 'ci95_lower': 0.16904166666666673, 'ci95_upper': 0.4946702380952381, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.44666666666666666, 'ci95_lower': 0.2733333333333333, 'ci95_upper': 0.6266666666666666, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.44, 'ci95_lower': 0.24, 'ci95_upper': 0.64, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.2672186776924916,0.16014592304247477,0.44666666666666666,0.1986536605157295,0.52,0.1146731735697253,0.33333333333333337,25,hybrid,error_category,join_or_query_logic,error_category
0.44,0.4,0.32,1.0,1.0,1.0,1.0,0.26322222222222225,0.2318888888888889,0.136,0.064,"{'graded_nDCG@10': {'mean': 0.16314682779535633, 'ci95_lower': 0.08822125180510408, 'ci95_upper': 0.24879527704012566, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.2318888888888889, 'ci95_lower': 0.1, 'ci95_upper': 0.38533611111111105, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.38, 'ci95_lower': 0.22, 'ci95_upper': 0.56, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.32, 'ci95_lower': 0.16, 'ci95_upper': 0.52, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.16314682779535633,0.07215598086124402,0.38,0.12498145713935188,0.44,0.04588325358851675,0.2733333333333333,25,hybrid,error_category,null_semantics,error_category
0.84,0.76,0.72,1.0,1.0,1.0,1.0,0.6897142857142857,0.624,0.264,0.17600000000000002,"{'graded_nDCG@10': {'mean': 0.3808026821858418, 'ci95_lower': 0.2957587894180686, 'ci95_upper': 0.4644340991953702, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.624, 'ci95_lower': 0.46, 'ci95_upper': 0.78, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.6826666666666666, 'ci95_lower': 0.5293333333333333, 'ci95_upper': 0.8293333333333334, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.72, 'ci95_lower': 0.56, 'ci95_upper': 0.88, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.3808026821858418,0.12222517866765478,0.6826666666666666,0.14490151694925624,0.7393333333333334,0.09053637332095471,0.5713333333333334,25,hybrid,error_category,schema_or_identifier_issue,error_category
0.68,0.56,0.52,1.0,1.0,1.0,1.0,0.4498253968253968,0.38887301587301587,0.2,0.15200000000000002,"{'graded_nDCG@10': {'mean': 0.2585785475518844, 'ci95_lower': 0.17057745839614308, 'ci95_upper': 0.3537554734152452, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.38887301587301587, 'ci95_lower': 0.23491666666666666, 'ci95_upper': 0.5551432539682539, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.47, 'ci95_lower': 0.32333333333333336, 'ci95_upper': 0.6166666666666667, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.52, 'ci95_lower': 0.32, 'ci95_upper': 0.72, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.2585785475518844,0.12286291486291485,0.47,0.14764346764346764,0.53,0.06953557553557553,0.34,25,hybrid,error_category,syntax_error,error_category
0.76,0.84,0.64,1.0,1.0,1.0,1.0,0.6579999999999999,0.46411111111111114,0.36,0.18400000000000002,"{'graded_nDCG@10': {'mean': 0.38814822915006, 'ci95_lower': 0.28990170804930027, 'ci95_upper': 0.4844356711274684, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.46411111111111114, 'ci95_lower': 0.30610277777777783, 'ci95_upper': 0.6296666666666667, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.6233333333333334, 'ci95_lower': 0.4666666666666666, 'ci95_upper': 0.7733333333333333, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.64, 'ci95_lower': 0.44, 'ci95_upper': 0.8, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.38814822915006,0.20230218118729357,0.6233333333333334,0.24876485816571964,0.6733333333333333,0.1446500976924991,0.4766666666666666,25,hybrid,error_category,type_or_casting,error_category
0.88,1.0,0.88,1.0,1.0,1.0,1.0,0.8373333333333334,0.7493333333333334,0.36,0.264,"{'graded_nDCG@10': {'mean': 0.49539289095030137, 'ci95_lower': 0.41321974949621115, 'ci95_upper': 0.5775530377201987, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'MRR@10_rel2': {'mean': 0.7493333333333334, 'ci95_lower': 0.5920000000000001, 'ci95_upper': 0.8933333333333333, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'pooled_Recall@10_rel2': {'mean': 0.7342857142857143, 'ci95_lower': 0.5942857142857143, 'ci95_upper': 0.86, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}, 'HitRate@5_rel2': {'mean': 0.88, 'ci95_lower': 0.72, 'ci95_upper': 1.0, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 25}}",small sample; estimates may be unstable,0.49539289095030137,0.23296470196470195,0.7342857142857143,0.2585561938061938,0.7642857142857143,0.18655444555444553,0.6761904761904762,25,hybrid,error_category,version_incompatibility,error_category
0.6666666666666666,0.7183908045977011,0.5919540229885057,1.0,1.0,1.0,1.0,0.5786444079547528,0.4714536580915891,0.2620689655172414,0.16436781609195403,"{'graded_nDCG@10': {'mean': 0.3318014016645798, 'ci95_lower': 0.2926166312675849, 'ci95_upper': 0.37016595179746414, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 174}, 'MRR@10_rel2': {'mean': 0.4714536580915891, 'ci95_lower': 0.4055917031563584, 'ci95_upper': 0.5383506659368728, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 174}, 'pooled_Recall@10_rel2': {'mean': 0.5231253420908593, 'ci95_lower': 0.45889230979748225, 'ci95_upper': 0.5857180487137383, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 174}, 'HitRate@5_rel2': {'mean': 0.5919540229885057, 'ci95_lower': 0.5172413793103449, 'ci95_upper': 0.6609195402298851, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 174}}",,0.3318014016645798,0.1673008964400127,0.5231253420908593,0.20610980594809425,0.5810755336617406,0.12144238790584702,0.4310618500273673,174,hybrid,case_flag,dialect-sensitive,requires_dialect_reasoning
0.5394736842105263,0.5789473684210527,0.4342105263157895,1.0,1.0,1.0,1.0,0.483312447786132,0.34147869674185466,0.19473684210526318,0.10526315789473684,"{'graded_nDCG@10': {'mean': 0.2501628325239921, 'ci95_lower': 0.1961104020951013, 'ci95_upper': 0.30483933061924723, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 76}, 'MRR@10_rel2': {'mean': 0.34147869674185466, 'ci95_lower': 0.2506003289473684, 'ci95_upper': 0.439593906641604, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 76}, 'pooled_Recall@10_rel2': {'mean': 0.4475877192982456, 'ci95_lower': 0.3467050438596492, 'ci95_upper': 0.5504440789473684, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 76}, 'HitRate@5_rel2': {'mean': 0.4342105263157895, 'ci95_lower': 0.32894736842105265, 'ci95_upper': 0.5526315789473685, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 76}}",,0.2501628325239921,0.12962216077258013,0.4475877192982456,0.1673491048811032,0.5002192982456141,0.0879873336114372,0.3364035087719298,76,hybrid,case_flag,non-dialect-sensitive,requires_dialect_reasoning
0.8113207547169812,0.8679245283018868,0.7547169811320755,1.0,1.0,1.0,1.0,0.7386792452830189,0.6051886792452831,0.309433962264151,0.21132075471698114,"{'graded_nDCG@10': {'mean': 0.43133746431345094, 'ci95_lower': 0.36683057371138217, 'ci95_upper': 0.4954757932377012, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 53}, 'MRR@10_rel2': {'mean': 0.6051886792452831, 'ci95_lower': 0.48993710691823894, 'ci95_upper': 0.7193435534591194, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 53}, 'pooled_Recall@10_rel2': {'mean': 0.6781221922731356, 'ci95_lower': 0.5696203953279425, 'ci95_upper': 0.7803234501347708, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 53}, 'HitRate@5_rel2': {'mean': 0.7547169811320755, 'ci95_lower': 0.6415094339622641, 'ci95_upper': 0.8679245283018868, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 53}}",,0.43133746431345094,0.22388994345154167,0.6781221922731356,0.2599770951394148,0.7315813117699911,0.16467246836281244,0.5783917340521114,53,hybrid,case_flag,version-sensitive,requires_version_reasoning
0.5786802030456852,0.6243654822335025,0.4873096446700508,1.0,1.0,1.0,1.0,0.49881153815163964,0.38533156071227137,0.2233502538071066,0.12893401015228428,"{'graded_nDCG@10': {'mean': 0.27352758148653494, 'ci95_lower': 0.23809264145666362, 'ci95_upper': 0.30872901537861236, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 197}, 'MRR@10_rel2': {'mean': 0.38533156071227137, 'ci95_lower': 0.3248164430746918, 'ci95_upper': 0.4451002638788171, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 197}, 'pooled_Recall@10_rel2': {'mean': 0.4522842639593908, 'ci95_lower': 0.3915397631133672, 'ci95_upper': 0.5131979695431472, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 197}, 'HitRate@5_rel2': {'mean': 0.4873096446700508, 'ci95_lower': 0.41624365482233505, 'ci95_upper': 0.5583756345177665, 'confidence_level': 0.95, 'bootstrap_samples': 10000, 'random_seed': 42, 'query_count': 197}}",,0.27352758148653494,0.13754047307790146,0.4522842639593908,0.17666422418042263,0.5093908629441624,0.09690544176069821,0.35490693739424706,197,hybrid,case_flag,non-version-sensitive,requires_version_reasoning
